fips,Affordability Metric,county_perc_mo,mortgage_rate,year,month
1001,87.7019755,0.342101761,6.135,2006,12
1001,91.50367827,0.327888462,6.2175,2007,1
1001,95.88310876,0.31291226,6.285,2007,2
1001,97.34026839,0.308228042,6.156000000000001,2007,3
1001,108.4460691,0.276662866,6.18,2007,4
1001,108.2977813,0.277041689,6.2620000000000005,2007,5
1001,118.5952183,0.252986594,6.657500000000001,2007,6
1001,136.2710271,0.220171528,6.695,2007,7
1001,162.5173524,0.184614134,6.572,2007,8
1001,166.4709509,0.180229644,6.3825,2007,9
1001,202.3410874,0.148279327,6.375,2007,10
1001,210.1452141,0.142772703,6.208,2007,11
1001,181.9757706,0.164873599,6.095,2007,12
1001,161.3202333,0.185984112,5.758,2008,1
1001,153.0447493,0.196040703,5.9175,2008,2
1001,153.9040112,0.194946188,5.97,2008,3
1001,145.094219,0.206782879,5.9175,2008,4
1001,139.2152859,0.215515129,6.036,2008,5
1001,133.5452052,0.2246655,6.32,2008,6
1001,144.5912854,0.207502134,6.425999999999999,2008,7
1001,138.8414053,0.216095481,6.4775,2008,8
1001,152.0865157,0.197275874,6.0375,2008,9
1001,136.9446339,0.219088543,6.2,2008,10
1001,146.1630786,0.205270719,6.0875,2008,11
1001,149.6811081,0.20044614,5.286,2008,12
1001,157.187908,0.190873463,5.047499999999999,2009,1
1001,149.2408285,0.201037481,5.13,2009,2
1001,149.7324282,0.200377438,5.0025,2009,3
1001,151.0957741,0.19856942,4.8100000000000005,2009,4
1001,153.6345972,0.195288046,4.8575,2009,5
1001,153.6845459,0.195224576,5.42,2009,6
1001,129.524869,0.231638916,5.2219999999999995,2009,7
1001,128.5636558,0.233370777,5.1925,2009,8
1001,124.9949042,0.240033788,5.0575,2009,9
1001,150.1743317,0.199787806,4.952,2009,10
1001,151.4863873,0.198057402,4.875,2009,11
1001,154.4031974,0.194315926,4.93,2009,12
1001,176.828796,0.169672593,5.03,2010,1
1001,235.912319,0.127178608,4.99,2010,2
1001,298.4008377,0.100545965,4.9675,2010,3
1001,280.3635805,0.107014614,5.098000000000001,2010,4
1001,212.389875,0.141263798,4.8875,2010,5
1001,174.8108678,0.171631207,4.7375,2010,6
1001,134.3198285,0.223369853,4.564,2010,7
1001,101.0669646,0.296862584,4.4275,2010,8
1001,85.31060188,0.351691345,4.346,2010,9
1001,83.17455456,0.360723306,4.225,2010,10
1001,89.95027199,0.333550968,4.3,2010,11
1001,94.86941931,0.31625576,4.714,2010,12
1001,99.47498258,0.301613527,4.755,2011,1
1001,97.64355121,0.307270679,4.9525,2011,2
1001,93.99218019,0.319207409,4.836,2011,3
1001,111.648589,0.268727089,4.84,2011,4
1001,129.9112131,0.230950043,4.6375,2011,5
1001,150.4848437,0.199375562,4.51,2011,6
1001,125.5645497,0.238944833,4.545,2011,7
1001,142.0140401,0.211267846,4.27,2011,8
1001,175.1600405,0.171289069,4.106,2011,9
1001,253.0000765,0.118588898,4.0675,2011,10
1001,293.8090621,0.102117341,3.9925,2011,11
1001,329.0821872,0.091171754,3.9579999999999997,2011,12
1001,312.3890342,0.096043705,3.915,2012,1
1001,268.2949766,0.111828409,3.89,2012,2
1001,214.8405563,0.139652405,3.9539999999999997,2012,3
1001,180.4352098,0.166281295,3.91,2012,4
1001,162.8732182,0.184210766,3.7979999999999996,2012,5
1001,153.9810488,0.194848655,3.675,2012,6
1001,150.1806968,0.199779339,3.55,2012,7
1001,146.518236,0.204773147,3.6019999999999994,2012,8
1001,147.2491994,0.203756628,3.4975,2012,9
1001,161.1037172,0.186234066,3.3825000000000003,2012,10
1001,179.3857958,0.167254047,3.3519999999999994,2012,11
1001,199.1278467,0.150672047,3.3449999999999998,2012,12
1001,154.6036553,0.194063978,3.414,2013,1
1001,148.2026454,0.202445781,3.5324999999999998,2013,2
1001,134.7376298,0.222677216,3.565,2013,3
1001,171.6185697,0.174823741,3.4450000000000003,2013,4
1001,175.6919483,0.170770491,3.536,2013,5
1001,213.6050761,0.140460147,4.07,2013,6
1001,212.7537948,0.141022163,4.37,2013,7
1001,205.2711645,0.146162762,4.456,2013,8
1001,169.4872898,0.177022126,4.49,2013,9
1001,157.4047901,0.190610465,4.192,2013,10
1001,148.9615693,0.201414368,4.255,2013,11
1001,174.5010808,0.1719359,4.4575,2013,12
1001,142.9595879,0.209870501,4.432,2014,1
1001,151.2237435,0.198401386,4.3025,2014,2
1001,150.6052479,0.199216168,4.3425,2014,3
1001,150.6069065,0.199213974,4.3375,2014,4
1001,141.1144409,0.21261467,4.192,2014,5
1001,141.81229,0.211568407,4.1625,2014,6
1001,184.5043134,0.162614086,4.13,2014,7
1001,190.8522607,0.15720537,4.115,2014,8
1001,164.9091192,0.181936575,4.1625,2014,9
1001,167.3507685,0.179282118,4.036,2014,10
1001,168.3917675,0.178173795,3.9975,2014,11
1001,149.6580376,0.200477039,3.864,2014,12
1001,140.066725,0.214205053,3.67,2015,1
1001,106.7294886,0.281112565,3.71,2015,2
1001,110.9110597,0.270514053,3.77,2015,3
1001,113.1918811,0.265063183,3.6719999999999997,2015,4
1001,155.8384592,0.192526289,3.84,2015,5
1001,150.0508223,0.199952255,3.9825,2015,6
1001,149.6809221,0.200446389,4.046,2015,7
1001,152.4845177,0.196760961,3.9050000000000002,2015,8
1001,155.7325719,0.192657194,3.89,2015,9
1001,161.1082779,0.186228794,3.7960000000000003,2015,10
1001,154.7764512,0.19384732,3.9425,2015,11
1001,150.5312263,0.199314129,3.964,2015,12
1001,157.8081084,0.190123313,3.8725,2016,1
1001,155.4150669,0.193050783,3.66,2016,2
1001,159.1533216,0.188516331,3.694,2016,3
1001,148.8714952,0.201536233,3.605,2016,4
1001,152.9995729,0.196098589,3.6,2016,5
1001,145.2635521,0.206541833,3.568,2016,6
1001,158.7591016,0.188984442,3.44,2016,7
1001,156.2769072,0.191986141,3.435,2016,8
1001,162.1984557,0.184977102,3.46,2016,9
1001,148.1348989,0.202538365,3.47,2016,10
1001,146.2542434,0.205142768,3.77,2016,11
1001,141.8370859,0.211531421,4.198,2016,12
1001,157.8362903,0.190089366,4.15,2017,1
1001,157.4507377,0.190554841,4.1675,2017,2
1001,158.2917126,0.189542458,4.196,2017,3
1001,138.9347625,0.215950276,4.045,2017,4
1001,135.8781252,0.220808171,4.01,2017,5
1001,137.4615505,0.218264672,3.904,2017,6
1001,136.8667424,0.219213227,3.9675000000000002,2017,7
1001,138.0644874,0.217311496,3.88,2017,8
1001,139.1111852,0.215676405,3.8049999999999997,2017,9
1001,138.0052192,0.217404823,3.895,2017,10
1001,137.737141,0.217827959,3.9219999999999997,2017,11
1001,137.4570468,0.218271824,3.95,2017,12
1001,136.4629777,0.219861832,4.032500000000001,2018,1
1001,132.8274201,0.225879568,4.33,2018,2
1001,131.5259577,0.228114669,4.444,2018,3
1001,131.3318674,0.228451791,4.4675,2018,4
1001,130.1233628,0.230573509,4.586,2018,5
1001,130.5290751,0.229856837,4.57,2018,6
1001,131.25446,0.22858652,4.5275,2018,7
1001,131.4399897,0.228263867,4.55,2018,8
1001,130.9631325,0.229095011,4.6274999999999995,2018,9
1001,129.013242,0.232557525,4.83,2018,10
1001,129.1471992,0.232316306,4.866,2018,11
1001,132.4266413,0.226563175,4.6375,2018,12
1001,135.0960854,0.222086378,4.464,2019,1
1001,136.8154906,0.219295346,4.37,2019,2
1001,138.6972491,0.216320082,4.265,2019,3
1001,140.8333954,0.213038961,4.1425,2019,4
1001,142.1664478,0.211041359,4.072,2019,5
1001,146.1994026,0.205219719,3.8024999999999998,2019,6
1001,147.1310866,0.203920198,3.765,2019,7
1001,149.4336568,0.200778064,3.6159999999999997,2019,8
1001,149.8203708,0.200259819,3.605,2019,9
1001,148.8893873,0.201512014,3.6879999999999997,2019,10
1001,149.1496147,0.201160428,3.6950000000000003,2019,11
1001,149.1580196,0.201149093,3.72,2019,12
1001,150.8786771,0.198855139,3.624,2020,1
1001,155.0527796,0.193501854,3.4650000000000003,2020,2
1001,157.1780133,0.190885479,3.45,2020,3
1001,161.2543239,0.186060129,3.306,2020,4
1001,162.4449454,0.184696423,3.2325,2020,5
1001,163.5911789,0.183402311,3.1625,2020,6
1001,165.9454871,0.180800339,3.016,2020,7
1001,165.8298992,0.180926362,2.935,2020,8
1001,165.1386895,0.181683653,2.89,2020,9
1001,164.6121,0.182264854,2.834,2020,10
1001,165.7022249,0.181065766,2.765,2020,11
1001,166.9911973,0.179668155,2.684,2020,12
1001,166.1452193,0.180582989,2.735,2021,1
1001,163.9582736,0.182991682,2.81,2021,2
1001,158.8059648,0.188928674,3.0825,2021,3
1001,158.1666991,0.189692271,3.06,2021,4
1001,160.8368414,0.186543083,2.9625,2021,5
1001,161.8515144,0.185373615,2.975,2021,6
1001,164.7097568,0.182156788,2.868,2021,7
1001,165.938679,0.180807757,2.8425000000000002,2021,8
1001,165.8662063,0.180886758,2.9,2021,9
1001,164.085201,0.18285013,3.0675,2021,10
1001,166.5214256,0.180175015,3.0675,2021,11
1001,168.4719431,0.178089003,3.098,2021,12
1001,165.3982531,0.181398532,3.4450000000000003,2022,1
1001,163.0059575,0.184060759,3.7625,2022,2
1001,159.3213891,0.188317466,4.172,2022,3
1001,150.3055815,0.199613348,4.9825,2022,4
1001,148.128112,0.202547645,5.2299999999999995,2022,5
1001,145.4437753,0.206285901,5.522,2022,6
1001,147.874594,0.202894895,5.4125,2022,7
1001,150.2264259,0.199718526,5.2225,2022,8
1001,139.0673267,0.215744424,6.112,2022,9
1001,130.1557942,0.230516056,6.9,2022,10
1001,131.1679145,0.228737343,6.805,2022,11
1001,136.0375385,0.220549421,6.364,2022,12
1001,137.0588089,0.218906034,6.2725,2023,1
1001,137.0849483,0.218864293,6.2575,2023,2
1001,133.7156872,0.224379061,6.544,2023,3
1001,135.8272582,0.220890863,6.342499999999999,2023,4
1001,135.1296147,0.222031273,6.425,2023,5
1001,132.175117,0.226994316,6.714,2023,6
1001,131.0472015,0.228948043,6.84,2023,7
1001,129.2737043,0.232088965,7.072,2023,8
1001,128.6111696,0.233284561,7.2,2023,9
1001,124.9813612,0.240059798,7.62,2023,10
1001,127.4581446,0.235394924,7.442,2023,11
1001,134.8035305,0.222568357,6.815,2023,12
1001,137.3934526,0.218372853,6.6425,2024,1
1001,136.711405,0.219462307,6.776000000000001,2024,2
1001,136.9671613,0.219052509,6.82,2024,3
1001,135.7836318,0.220961834,6.9925,2024,4
1001,135.7455174,0.221023875,7.06,2024,5
1001,137.9793982,0.217445508,6.9175,2024,6
1001,139.4024379,0.215225793,6.8475,2024,7
1001,144.0388677,0.208297946,6.5,2024,8
1001,148.5912355,0.201916353,6.18,2024,9
1001,146.1943644,0.205226791,6.428,2024,10
1001,142.1750305,0.211028619,6.805,2024,11
1001,143.4371095,0.209171813,6.715,2024,12
1001,140.9507501,0.212861587,6.958,2025,1
1001,142.4859642,0.210568111,6.842499999999999,2025,2
1001,145.0218896,0.206886011,6.65,2025,3
1001,144.3273382,0.207881616,6.725,2025,4
1001,143.4938047,0.209089168,6.816,2025,5
1001,143.704585,0.208782485,6.8175,2025,6
1001,145.0373417,0.20686397,6.720000000000001,2025,7
1001,146.9748183,0.204137012,6.5875,2025,8
1001,150.0830498,0.199909319,6.3525,2025,9
1001,151.7157657,0.19775796,6.254,2025,10
1001,152.3852011,0.1968892,6.2375,2025,11
1001,153.364335,0.195632187,6.1899999999999995,2025,12
1001,154.8218302,0.193790503,6.1025,2026,1
1001,156.0159973,0.192307204,6.0475,2026,2
1003,111.6288976,0.268774493,5.71,2005,1
1003,106.5776602,0.281513032,5.6275,2005,2
1003,101.5024762,0.295588851,5.928,2005,3
1003,95.96956102,0.31263038,5.855,2005,4
1003,95.91446193,0.312809974,5.72,2005,5
1003,91.24651266,0.32881257,5.582,2005,6
1003,90.36070466,0.332035927,5.695,2005,7
1003,87.87881152,0.34141336,5.82,2005,8
1003,92.79721229,0.323317905,5.774,2005,9
1003,88.74263463,0.338090033,6.065,2005,10
1003,86.63262908,0.346324481,6.33,2005,11
1003,83.53332618,0.359174017,6.272,2005,12
1003,85.32822328,0.351618716,6.145,2006,1
1003,84.50659423,0.355037386,6.2525,2006,2
1003,86.26501842,0.347800312,6.324,2006,3
1003,82.86260567,0.362081304,6.5075,2006,4
1003,78.47826773,0.382309666,6.5975,2006,5
1003,75.11393955,0.399433187,6.6819999999999995,2006,6
1003,73.67749767,0.407220675,6.7625,2006,7
1003,77.1901394,0.388689547,6.523999999999999,2006,8
1003,76.7576623,0.390879547,6.4025,2006,9
1003,76.5063163,0.392163703,6.3575,2006,10
1003,80.56864021,0.372390551,6.24,2006,11
1003,86.12034123,0.348384596,6.135,2006,12
1003,94.94550682,0.316002319,6.2175,2007,1
1003,89.11043527,0.336694577,6.285,2007,2
1003,91.5989862,0.327547297,6.156000000000001,2007,3
1003,86.52916865,0.346738571,6.18,2007,4
1003,88.09804779,0.340563736,6.2620000000000005,2007,5
1003,81.60445389,0.367663759,6.657500000000001,2007,6
1003,82.35123445,0.364329697,6.695,2007,7
1003,83.17815908,0.360707674,6.572,2007,8
1003,85.38860017,0.351370092,6.3825,2007,9
1003,85.15185039,0.352347015,6.375,2007,10
1003,90.27617679,0.33234682,6.208,2007,11
1003,93.77280811,0.319954163,6.095,2007,12
1003,97.93322936,0.306361799,5.758,2008,1
1003,95.06995469,0.315588667,5.9175,2008,2
1003,95.12307101,0.315412444,5.97,2008,3
1003,97.60823512,0.307381854,5.9175,2008,4
1003,97.77629985,0.306853505,6.036,2008,5
1003,92.72917333,0.323555136,6.32,2008,6
1003,87.13315449,0.344335064,6.425999999999999,2008,7
1003,83.86708178,0.357744656,6.4775,2008,8
1003,91.56283596,0.327676617,6.0375,2008,9
1003,92.8964441,0.322972538,6.2,2008,10
1003,97.46095219,0.307846369,6.0875,2008,11
1003,102.9259638,0.291500795,5.286,2008,12
1003,111.4914808,0.269105766,5.047499999999999,2009,1
1003,115.3269944,0.26015592,5.13,2009,2
1003,123.9697652,0.242018691,5.0025,2009,3
1003,125.3757052,0.239304738,4.8100000000000005,2009,4
1003,121.7382005,0.246455099,4.8575,2009,5
1003,110.6445451,0.271165653,5.42,2009,6
1003,107.2363733,0.279783803,5.2219999999999995,2009,7
1003,108.982665,0.275300666,5.1925,2009,8
1003,113.9806,0.263229008,5.0575,2009,9
1003,123.020096,0.243886985,4.952,2009,10
1003,122.101062,0.245722681,4.875,2009,11
1003,119.7149387,0.250620354,4.93,2009,12
1003,111.8169358,0.268322505,5.03,2010,1
1003,115.5266287,0.259706361,4.99,2010,2
1003,118.680571,0.252804651,4.9675,2010,3
1003,122.8127659,0.24429871,5.098000000000001,2010,4
1003,125.1642212,0.23970908,4.8875,2010,5
1003,120.5448166,0.248894985,4.7375,2010,6
1003,122.5274338,0.244867614,4.564,2010,7
1003,122.1477959,0.245628667,4.4275,2010,8
1003,126.8231296,0.236573568,4.346,2010,9
1003,130.5734705,0.229778685,4.225,2010,10
1003,129.1263796,0.232353764,4.3,2010,11
1003,118.2855077,0.253648996,4.714,2010,12
1003,118.0737715,0.254103853,4.755,2011,1
1003,117.6783505,0.254957689,4.9525,2011,2
1003,128.2283948,0.23398094,4.836,2011,3
1003,125.3625894,0.239329775,4.84,2011,4
1003,123.3231432,0.243287671,4.6375,2011,5
1003,118.8461062,0.252452531,4.51,2011,6
1003,117.8920634,0.254495506,4.545,2011,7
1003,122.6941236,0.244534941,4.27,2011,8
1003,126.6621749,0.236874192,4.106,2011,9
1003,125.4775117,0.239110578,4.0675,2011,10
1003,125.7929569,0.238510971,3.9925,2011,11
1003,130.5598995,0.229802569,3.9579999999999997,2011,12
1003,136.9817755,0.219029139,3.915,2012,1
1003,134.6632122,0.222800272,3.89,2012,2
1003,128.7037306,0.233116788,3.9539999999999997,2012,3
1003,121.7570836,0.246416877,3.91,2012,4
1003,121.4224116,0.247096067,3.7979999999999996,2012,5
1003,120.3593071,0.249278606,3.675,2012,6
1003,119.5522975,0.250961302,3.55,2012,7
1003,122.7750642,0.244373729,3.6019999999999994,2012,8
1003,124.2810843,0.241412444,3.4975,2012,9
1003,129.5009829,0.231681642,3.3825000000000003,2012,10
1003,125.9131924,0.238283215,3.3519999999999994,2012,11
1003,122.8457945,0.244233028,3.3449999999999998,2012,12
1003,124.223788,0.241523792,3.414,2013,1
1003,127.2203685,0.23583488,3.5324999999999998,2013,2
1003,131.1845773,0.22870829,3.565,2013,3
1003,127.5789292,0.235172066,3.4450000000000003,2013,4
1003,120.6106957,0.248759035,3.536,2013,5
1003,113.1660691,0.265123641,4.07,2013,6
1003,111.3803147,0.269374354,4.37,2013,7
1003,108.7881794,0.275792834,4.456,2013,8
1003,107.6219827,0.278781338,4.49,2013,9
1003,108.8759399,0.275570529,4.192,2013,10
1003,107.793334,0.278338179,4.255,2013,11
1003,106.1191812,0.282729286,4.4575,2013,12
1003,99.68666501,0.300973057,4.432,2014,1
1003,104.027345,0.288414554,4.3025,2014,2
1003,103.912356,0.288733712,4.3425,2014,3
1003,103.4147302,0.290123083,4.3375,2014,4
1003,102.2652962,0.293383987,4.192,2014,5
1003,102.3562169,0.29312338,4.1625,2014,6
1003,103.1143158,0.29096833,4.13,2014,7
1003,103.7269207,0.289249889,4.115,2014,8
1003,104.3450953,0.287536278,4.1625,2014,9
1003,108.1185639,0.277500914,4.036,2014,10
1003,109.8908334,0.273025505,3.9975,2014,11
1003,110.8632727,0.270630657,3.864,2014,12
1003,112.0457062,0.267774655,3.67,2015,1
1003,110.7713571,0.27085522,3.71,2015,2
1003,109.6576402,0.273606109,3.77,2015,3
1003,109.2405854,0.274650673,3.6719999999999997,2015,4
1003,106.1914606,0.282536846,3.84,2015,5
1003,102.3054655,0.293268792,3.9825,2015,6
1003,101.1516299,0.296614106,4.046,2015,7
1003,104.2802601,0.287715051,3.9050000000000002,2015,8
1003,107.8366734,0.278226315,3.89,2015,9
1003,110.6675544,0.271109274,3.7960000000000003,2015,10
1003,109.5440195,0.273889898,3.9425,2015,11
1003,110.7753665,0.270845417,3.964,2015,12
1003,112.4647112,0.266777018,3.8725,2016,1
1003,115.9532871,0.258750753,3.66,2016,2
1003,113.7959102,0.263656227,3.694,2016,3
1003,112.9477056,0.265636209,3.605,2016,4
1003,111.872143,0.268190092,3.6,2016,5
1003,112.2224525,0.26735292,3.568,2016,6
1003,117.3743384,0.255618057,3.44,2016,7
1003,118.4854655,0.253220935,3.435,2016,8
1003,118.7088599,0.252744406,3.46,2016,9
1003,116.6120597,0.257289001,3.47,2016,10
1003,114.8316874,0.261278058,3.77,2016,11
1003,112.9287158,0.265680877,4.198,2016,12
1003,115.4327636,0.259917543,4.15,2017,1
1003,114.9617572,0.260982443,4.1675,2017,2
1003,113.4770498,0.264397077,4.196,2017,3
1003,115.4633517,0.259848687,4.045,2017,4
1003,116.1069915,0.258408214,4.01,2017,5
1003,116.0391343,0.258559326,3.904,2017,6
1003,114.2688269,0.26256505,3.9675000000000002,2017,7
1003,115.2197687,0.260398026,3.88,2017,8
1003,118.0408834,0.254174651,3.8049999999999997,2017,9
1003,117.8542733,0.25457711,3.895,2017,10
1003,116.4199172,0.257713637,3.9219999999999997,2017,11
1003,115.7804064,0.259137113,3.95,2017,12
1003,114.5726437,0.261868796,4.032500000000001,2018,1
1003,111.4886028,0.269112712,4.33,2018,2
1003,111.1719061,0.269879337,4.444,2018,3
1003,106.9763343,0.280463903,4.4675,2018,4
1003,106.1611039,0.282617637,4.586,2018,5
1003,102.7363339,0.292038845,4.57,2018,6
1003,104.3841033,0.287428826,4.5275,2018,7
1003,103.848677,0.288910761,4.55,2018,8
1003,104.6661974,0.286654154,4.6274999999999995,2018,9
1003,104.1829395,0.287983814,4.83,2018,10
1003,105.4266509,0.284586488,4.866,2018,11
1003,109.5519843,0.273869985,4.6375,2018,12
1003,112.0831521,0.267685194,4.464,2019,1
1003,115.1039947,0.26065994,4.37,2019,2
1003,117.6631115,0.25499071,4.265,2019,3
1003,117.7684372,0.25476266,4.1425,2019,4
1003,115.3724974,0.260053314,4.072,2019,5
1003,115.3392612,0.260128251,3.8024999999999998,2019,6
1003,116.4073718,0.257741411,3.765,2019,7
1003,118.3476879,0.253515728,3.6159999999999997,2019,8
1003,118.836844,0.252472207,3.605,2019,9
1003,117.8835096,0.254513972,3.6879999999999997,2019,10
1003,116.5842485,0.257350377,3.6950000000000003,2019,11
1003,116.0280477,0.258584031,3.72,2019,12
1003,117.8122177,0.254667987,3.624,2020,1
1003,120.6849566,0.248605967,3.4650000000000003,2020,2
1003,121.6423931,0.246649211,3.45,2020,3
1003,123.385091,0.243165524,3.306,2020,4
1003,124.9795183,0.240063338,3.2325,2020,5
1003,125.3033604,0.239442902,3.1625,2020,6
1003,123.816227,0.242318806,3.016,2020,7
1003,120.5398869,0.248905164,2.935,2020,8
1003,119.9655626,0.250096775,2.89,2020,9
1003,122.3289322,0.245264957,2.834,2020,10
1003,125.7109263,0.238666607,2.765,2020,11
1003,125.3280011,0.239395826,2.684,2020,12
1003,124.8455286,0.240320984,2.735,2021,1
1003,123.2711574,0.24339027,2.81,2021,2
1003,117.6001046,0.255127327,3.0825,2021,3
1003,113.2727001,0.264874063,3.06,2021,4
1003,111.9956326,0.267894378,2.9625,2021,5
1003,112.1142572,0.267610927,2.975,2021,6
1003,112.8917851,0.265767791,2.868,2021,7
1003,111.296796,0.269576496,2.8425000000000002,2021,8
1003,110.1772077,0.272315853,2.9,2021,9
1003,107.4418277,0.279248789,3.0675,2021,10
1003,106.4500353,0.281850543,3.0675,2021,11
1003,102.6865609,0.292180399,3.098,2021,12
1003,98.85579519,0.303502695,3.4450000000000003,2022,1
1003,95.7349271,0.313396596,3.7625,2022,2
1003,90.84667136,0.330259765,4.172,2022,3
1003,81.57964902,0.36777555,4.9825,2022,4
1003,77.04870666,0.389403036,5.2299999999999995,2022,5
1003,74.76006719,0.401323881,5.522,2022,6
1003,75.67493606,0.396472093,5.4125,2022,7
1003,78.72534607,0.381109792,5.2225,2022,8
1003,72.94815782,0.41129209,6.112,2022,9
1003,68.42000058,0.438512132,6.9,2022,10
1003,68.54572553,0.437707823,6.805,2022,11
1003,71.50289856,0.419605371,6.364,2022,12
1003,73.0710366,0.410600447,6.2725,2023,1
1003,73.90149015,0.405986405,6.2575,2023,2
1003,72.09832377,0.416140053,6.544,2023,3
1003,71.16948411,0.421571136,6.342499999999999,2023,4
1003,70.2290367,0.427216458,6.425,2023,5
1003,67.99825415,0.441231921,6.714,2023,6
1003,68.08083934,0.440696686,6.84,2023,7
1003,66.66624855,0.450047827,7.072,2023,8
1003,67.82830424,0.442337467,7.2,2023,9
1003,66.33436125,0.452299528,7.62,2023,10
1003,68.83149588,0.435890575,7.442,2023,11
1003,71.19459961,0.421422418,6.815,2023,12
1003,72.81619055,0.412037489,6.6425,2024,1
1003,71.70282545,0.418435398,6.776000000000001,2024,2
1003,72.37559606,0.414545813,6.82,2024,3
1003,71.13431276,0.421779576,6.9925,2024,4
1003,69.54961156,0.431389905,7.06,2024,5
1003,71.05437515,0.422254087,6.9175,2024,6
1003,72.07758027,0.416259816,6.8475,2024,7
1003,75.44689428,0.397670449,6.5,2024,8
1003,79.24593064,0.378606195,6.18,2024,9
1003,79.04356361,0.379575502,6.428,2024,10
1003,79.14872426,0.37907118,6.805,2024,11
1003,78.46769072,0.382361199,6.715,2024,12
1003,76.82096208,0.390557466,6.958,2025,1
1003,76.20019534,0.393739152,6.842499999999999,2025,2
1003,77.32557101,0.388008778,6.65,2025,3
1003,75.46164965,0.39759269,6.725,2025,4
1003,75.48975793,0.397444648,6.816,2025,5
1003,77.10811896,0.389102999,6.8175,2025,6
1003,78.38388458,0.38277001,6.720000000000001,2025,7
1003,79.76369758,0.376148564,6.5875,2025,8
1003,81.18604947,0.369558569,6.3525,2025,9
1003,82.01445761,0.365825748,6.254,2025,10
1003,81.37234295,0.368712504,6.2375,2025,11
1003,80.68270821,0.371864071,6.1899999999999995,2025,12
1003,82.65925338,0.36297207,6.1025,2026,1
1003,84.14491002,0.35656346,6.0475,2026,2
1007,172.014131,0.174421718,6.6819999999999995,2006,6
1007,167.6499323,0.178962198,6.7625,2006,7
1007,137.587338,0.218065127,6.523999999999999,2006,8
1007,105.516218,0.284344918,6.4025,2006,9
1007,85.17529524,0.35225003,6.3575,2006,10
1007,88.14962219,0.34036448,6.24,2006,11
1007,103.7400846,0.289213185,6.135,2006,12
1007,125.7474964,0.238597198,6.2175,2007,1
1007,141.8082834,0.211574385,6.285,2007,2
1007,129.7616174,0.231216294,6.156000000000001,2007,3
1007,133.2558783,0.225153297,6.18,2007,4
1007,105.9286407,0.283237849,6.2620000000000005,2007,5
1007,100.850186,0.297500694,6.657500000000001,2007,6
1007,96.6279455,0.31050024,6.695,2007,7
1007,116.827163,0.256815278,6.572,2007,8
1007,135.4032267,0.221582609,6.3825,2007,9
1007,134.9495614,0.222327512,6.375,2007,10
1007,126.8949,0.236439765,6.208,2007,11
1007,114.2757858,0.262549061,6.095,2007,12
1007,109.7391312,0.273402933,5.758,2008,1
1007,115.1231072,0.260616665,5.9175,2008,2
1007,111.4646387,0.26917057,5.97,2008,3
1007,129.7579166,0.231222889,5.9175,2008,4
1007,110.7048786,0.271017869,6.036,2008,5
1007,114.4096235,0.262241928,6.32,2008,6
1007,117.92426,0.254426021,6.425999999999999,2008,7
1007,130.8457228,0.229300581,6.4775,2008,8
1007,156.1103319,0.192190997,6.0375,2008,9
1007,120.7778696,0.248414717,6.2,2008,10
1007,121.2684015,0.247409877,6.0875,2008,11
1007,142.2884526,0.210860402,5.286,2008,12
1007,180.3072004,0.166399346,5.047499999999999,2009,1
1007,178.7243064,0.167873083,5.13,2009,2
1007,137.0353632,0.218943487,5.0025,2009,3
1007,108.8871763,0.275542091,4.8100000000000005,2009,4
1007,115.6168556,0.259503687,4.8575,2009,5
1007,134.2772599,0.223440665,5.42,2009,6
1007,179.6563206,0.167002197,5.2219999999999995,2009,7
1007,157.0729809,0.191013121,5.1925,2009,8
1007,148.383763,0.202198675,5.0575,2009,9
1007,124.1227237,0.241720447,4.952,2009,10
1007,128.5893688,0.233324112,4.875,2009,11
1007,120.9789105,0.248001905,4.93,2009,12
1007,121.5126969,0.246912471,5.03,2010,1
1007,119.1624677,0.251782301,4.99,2010,2
1007,112.6817591,0.266263152,4.9675,2010,3
1007,137.087014,0.218860995,5.098000000000001,2010,4
1007,98.35337525,0.305053083,4.8875,2010,5
1007,97.71358988,0.307050435,4.7375,2010,6
1007,99.84491159,0.300496038,4.564,2010,7
1007,156.8335952,0.191304677,4.4275,2010,8
1007,190.0007568,0.157909899,4.346,2010,9
1007,146.9048463,0.204234244,4.225,2010,10
1007,135.7863246,0.220957452,4.3,2010,11
1007,130.0113071,0.230772238,4.714,2010,12
1007,143.8883723,0.208515809,4.755,2011,1
1007,168.6387674,0.17791283,4.9525,2011,2
1007,141.9930894,0.211299018,4.836,2011,3
1007,155.2088682,0.193307255,4.84,2011,4
1007,141.3890579,0.212201713,4.6375,2011,5
1007,160.2373238,0.187241022,4.51,2011,6
1007,132.9468594,0.225676638,4.545,2011,7
1007,136.903943,0.219153661,4.27,2011,8
1007,144.6618129,0.20740097,4.106,2011,9
1007,181.7755685,0.165055186,4.0675,2011,10
1007,134.7632231,0.222634927,3.9925,2011,11
1007,147.9678032,0.202767086,3.9579999999999997,2011,12
1007,140.6818892,0.213268392,3.915,2012,1
1007,161.3342577,0.185967945,3.89,2012,2
1007,157.7765687,0.190161318,3.9539999999999997,2012,3
1007,182.8279685,0.16410509,3.91,2012,4
1007,207.6377625,0.144496839,3.7979999999999996,2012,5
1007,153.0903492,0.19598231,3.675,2012,6
1007,128.8345063,0.232880159,3.55,2012,7
1007,117.9051473,0.254467265,3.6019999999999994,2012,8
