RegionID,SizeRank,RegionName,RegionType,StateName,State,Metro,StateCodeFIPS,MunicipalCodeFIPS,2000-01-31,2000-02-29,2000-03-31,2000-04-30,2000-05-31,2000-06-30,2000-07-31,2000-08-31,2000-09-30,2000-10-31,2000-11-30,2000-12-31,2001-01-31,2001-02-28,2001-03-31,2001-04-30,2001-05-31,2001-06-30,2001-07-31,2001-08-31,2001-09-30,2001-10-31,2001-11-30,2001-12-31,2002-01-31,2002-02-28,2002-03-31,2002-04-30,2002-05-31,2002-06-30,2002-07-31,2002-08-31,2002-09-30,2002-10-31,2002-11-30,2002-12-31,2003-01-31,2003-02-28,2003-03-31,2003-04-30,2003-05-31,2003-06-30,2003-07-31,2003-08-31,2003-09-30,2003-10-31,2003-11-30,2003-12-31,2004-01-31,2004-02-29,2004-03-31,2004-04-30,2004-05-31,2004-06-30,2004-07-31,2004-08-31,2004-09-30,2004-10-31,2004-11-30,2004-12-31,2005-01-31,2005-02-28,2005-03-31,2005-04-30,2005-05-31,2005-06-30,2005-07-31,2005-08-31,2005-09-30,2005-10-31,2005-11-30,2005-12-31,2006-01-31,2006-02-28,2006-03-31,2006-04-30,2006-05-31,2006-06-30,2006-07-31,2006-08-31,2006-09-30,2006-10-31,2006-11-30,2006-12-31,2007-01-31,2007-02-28,2007-03-31,2007-04-30,2007-05-31,2007-06-30,2007-07-31,2007-08-31,2007-09-30,2007-10-31,2007-11-30,2007-12-31,2008-01-31,2008-02-29,2008-03-31,2008-04-30,2008-05-31,2008-06-30,2008-07-31,2008-08-31,2008-09-30,2008-10-31,2008-11-30,2008-12-31,2009-01-31,2009-02-28,2009-03-31,2009-04-30,2009-05-31,2009-06-30,2009-07-31,2009-08-31,2009-09-30,2009-10-31,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30,2024-10-31,2024-11-30,2024-12-31,2025-01-31,2025-02-28,2025-03-31,2025-04-30,2025-05-31,2025-06-30,2025-07-31,2025-08-31,2025-09-30,2025-10-31,2025-11-30,2025-12-31,2026-01-31,2026-02-28,2026-03-31
3101,0,Los Angeles County,county,CA,CA,"Los Angeles-Long Beach-Anaheim, CA",06,037,212246.50752948615,212486.50862173113,213372.53791408482,215126.84280811506,217357.89230602703,219492.33983627547,221643.38102849075,223855.6606272808,225905.10138366857,227541.08550605143,229032.99603394532,230453.54967950098,231391.7596202253,232267.5332051989,233505.48049361003,235617.99466249245,237946.11784725776,240300.97322007478,242712.43401036158,245192.91532248785,247420.9768455721,249598.77989411433,251572.88789216438,253615.067120928,255146.58627130007,256870.8822014058,259163.8394129034,262379.39886497357,266062.9264919466,269734.47187396226,274143.81605900405,278862.5685989201,283889.5578300696,288519.91936383484,293040.8540791059,297336.75990066415,300781.84924466704,303820.13232849183,307323.08908768784,311292.10047694476,316160.0049024154,320417.81151261117,325823.1239016489,331575.6994061475,337920.6704013201,343141.6719110599,347946.4726653039,352866.70507603744,358406.87075041933,364336.26214408624,370691.2389371989,378598.81033090333,388406.2730842663,398533.7099755234,408006.45319814933,416608.9427804793,426081.64408364735,435394.45085981744,442537.06157801364,448286.603533226,452597.20126563264,458615.59054149064,464819.97931296105,471820.1385533498,478050.1705946725,484977.4361615824,492741.81832616386,501290.56530405703,510001.0774738642,519560.14509288035,527361.4257987688,534038.6656944287,539661.8181841527,544500.0758441061,549460.618483083,553462.8681702359,558590.2628540121,563040.4329890963,566238.9729280992,568403.994869661,567949.86604345,567603.3277139503,567399.3337712759,568640.0752700586,569327.2890638137,569225.4151610442,567954.7965989464,567073.7972977799,564839.6568036365,562133.4295899462,557727.5380996848,552964.9668818563,547819.1059118602,541813.930716077,536086.678904397,530173.0902630129,525624.7314907607,520112.5030386713,511755.6005413937,499888.34479256714,485964.12107257074,472527.9286035495,459221.49349170784,447096.16005872795,437406.56903593085,429465.0237576095,421949.44437531097,412545.26327086455,404703.75248462585,399077.2625046458,395613.9005246802,392206.9775797248,388931.9476968744,384910.6069705342,381530.78476721747,379333.7698320944,378346.4918136226,377925.07107893255,378815.98356386233,382091.7296048833,384380.4957955818,384684.1323584581,385292.78789666505,387026.5339385453,390330.8108807847,390318.74290682975,388879.33237977186,385054.0399725935,381123.5236874633,377250.8503332785,373754.0304510706,372098.06067138474,371125.01892364194,371231.4198043202,370116.7880630354,368968.28358773486,365490.8752887479,363899.97160607297,362376.1550960675,360393.02755581774,356758.31201926497,352722.8593611161,351068.5965046958,350325.42224552453,349880.39698917134,348450.700712841,346033.18107216206,343540.3906122604,342119.7645074134,342288.9594344655,343959.9192400085,347860.29471586406,353515.4015675035,360311.88026914257,367233.70997794415,374104.2024283651,378937.8363595602,381539.37080814136,382197.641203484,384164.8730833193,388495.13548026374,394946.79752174235,402452.9270760811,410862.1865105087,420067.2383510222,429400.5906643259,437131.54831703496,443215.9517905575,445970.4682562566,446812.64004761237,446421.6193534606,447596.05611295975,449554.9757476654,451827.3818684328,454160.474080288,457613.3242567839,463024.9737749823,469225.4454841405,475350.9710774166,480512.5391733961,483538.80513628875,484801.5362646628,484464.0376108152,484375.26946486084,484937.6651877518,486379.3400941771,486644.92894364375,485294.81188043253,482338.6487831259,479593.9657359384,476442.1631017721,473446.9085305777,475739.02355230384,484122.1924500262,495656.0777778873,504849.0016837556,510741.51970213605,515742.7026473917,515127.9567640722,510672.9112020621,503417.826834264,499672.87277923286,499249.2952775263,501437.67611533887,509375.403404665,521100.8592025945,534495.1904621498,544466.2956604987,551251.5880462071,556621.1864685284,556526.9803345086,554093.1609172758,550353.8495056919,550862.3906230524,552734.371589912,555784.5440403757,562176.5849012363,572101.6294998613,583460.8843312776,592919.0095549738,600115.1535641656,605139.7579524192,610368.2002342907,617397.2249383974,626450.1091675193,635251.537866128,641474.1087179082,644894.5713880685,642668.4511117112,636098.395566526,627578.8635496077,621417.47699328,617767.065409121,615705.6051786126,616807.6112009751,621478.5293479402,628752.7344357705,636086.3322148809,642706.9032443503,648843.3386977025,652288.1929850252,653519.610586828,653468.7647837565,653554.1990250776,651910.7700925806,648616.9205494703,648785.0267427143,654787.4336397541,666832.2165589654,680590.8171956266,695422.8827558558,709470.0252574068,718181.4879892878,723126.3074765977,725111.4527071123,731134.6520447852,740148.3716873998,751493.4793522754,763628.5024357272,773110.2523115361,780809.7653382799,787056.9164603598,794291.2186491458,802542.7599223551,811930.1911072392,822717.989990667,834752.1285454609,845658.7376133682,854636.7433127668,859915.6414063812,862660.415104932,861011.6063559108,856882.0645566806,851973.5538900552,848554.4442350672,845735.2941151434,837313.5836996095,825618.3054617917,814483.3518638526,810552.6612984099,812808.095365033,819227.4416582057,829830.7798102988,842991.7332105596,856213.9322546573,866977.1763428934,875062.1736432636,880074.6565696156,879036.7413553266,874147.9614530923,870266.5345489361,870916.9386538371,874151.3817983847,876285.7448677603,880013.3918588919,885324.1661760425,892083.4899124448,897328.071320495,901540.9419432351,905024.2583504986,904237.1459088403,900386.0804066259,893407.1728633993,888001.0554651533,882913.442267181,878674.6016884112,876732.0329116242,876695.9582855962,878818.7544236657,881680.5876449418,884942.9098761816,888500.8878690439,890198.4654497014,890173.7551546957,888344.9533551793
139,1,Cook County,county,IL,IL,"Chicago-Naperville-Elgin, IL-IN-WI",17,031,149214.36011532557,149184.41279479483,149430.12191251668,150136.6839256712,151040.86962792717,151985.25397013666,152857.2794604625,154091.2920332843,155527.97430281245,157258.3981715536,159223.6763844524,161147.96406257068,162738.02347307466,163701.40917480583,164627.01218545754,165644.75925883593,166807.26550223117,167919.7910531709,168840.9643168782,170095.09050724332,171555.84706159343,173395.01427334582,175213.68597151735,176783.41951789884,178102.02868506964,179077.67184196264,180171.57422723438,181118.61749586975,182110.6040997857,182921.43715257602,183938.4842944291,185368.80675727813,187166.30295537724,189073.09179293123,190768.53200412742,192454.19289980896,194000.07009608476,195391.42691018133,196496.59557120153,197755.119515523,198694.7861330728,199629.4091424734,200305.90624642323,201460.0792820571,202877.5728777638,204650.4308587059,206457.05537250382,208219.15616529013,209958.34876665278,211306.3631437547,212448.44266060274,213751.7249321006,215358.08028511578,217215.68536664383,218873.4047162747,220716.24260308268,222492.2739020897,224547.22561883007,226791.17595971795,229210.9180796953,231311.57247975018,233077.68828940843,234626.26632118752,236354.71357423693,238245.62367422774,240241.7302502863,242165.56410977614,244157.61404168754,246514.45667532156,248991.07893092316,251627.1654843002,254149.16762361702,256479.8515235068,258437.09627665262,260217.75944956744,261709.10781290312,262964.72800780745,263634.98974488664,264108.610212163,264240.0441126172,264157.4550409875,263840.83344156743,263759.38128189807,264132.67319717334,265104.7627690144,266239.5641435903,267134.07965421,267459.65968428063,267352.0183008921,266982.09956559446,266394.06585743383,265758.3563469211,264690.8530449801,263646.95509941364,262502.0376288179,261169.51430347073,260153.3439643376,257437.1124586811,256997.59378589128,254351.4068665035,253862.55704704448,250729.17406896615,249608.4524653917,246601.1743608206,244312.83056721176,240467.7759786585,237121.13221353863,232877.7924006892,228303.97611077514,224605.38295999277,220769.98856376568,218897.85462463193,216526.85173510973,215421.07110885906,213904.883985899,212697.02526026676,210130.16802112813,207633.47199357767,204836.5493006922,203827.27257721583,202534.5762819798,202287.3262059154,200656.0742996003,201036.09563414063,200373.67246844337,201051.970419962,198812.7356995237,197059.97245968506,194339.11228258323,192263.47697878667,189630.94995625413,186956.41165652793,184718.2171576029,182591.04615045773,181262.84693355803,179663.3001745066,178961.93004893477,177748.09256556482,177338.42652707137,176304.87384920067,175291.70820163377,172945.28678987382,171184.012804803,168564.01121543223,166897.5746437205,164776.31616143548,163421.72126302784,161827.63202405928,160350.0876065071,159493.33058455374,159433.71287084543,159682.56250357078,160000.01255824798,159768.3603574263,159083.47411379215,158655.83466808594,159095.07178350454,160472.27899001603,161843.08641576124,163760.11372026452,165379.94403621848,167515.67204319793,169108.60686824913,171000.3590575595,172795.3677868075,175112.14324012157,177526.45644605267,179957.1235794603,181790.33692709627,183560.4200629051,185063.20875243048,186451.8387261531,187787.65315739243,188995.72416346727,190250.9990712131,191201.3728412115,192086.71373245658,193006.22481198597,193915.362352206,194680.73434381487,195131.8270028908,195244.20473488126,195673.5121720358,196119.76158044385,197198.9202861837,198118.23943839598,199203.43898963882,199991.89186412943,200764.07272182082,201911.33832146422,203189.69146728446,204616.52219999456,205964.14717871987,207414.1142843639,208374.1873953984,209331.92581868113,210202.63779556693,211145.94490763862,211534.01642336397,211732.0683467315,212034.00120933983,212880.41560110214,213912.84807035993,215354.28206402514,216817.63617639753,218545.37425312088,220364.43398424648,221603.41470765896,222400.64581248202,222243.43979267424,222146.47947417456,222040.17865173714,222819.28589660386,224007.82336064093,225411.92288545737,226861.51617039507,228562.3581631969,230388.2851960248,232598.08771829514,234334.16307199319,235483.4152233809,235261.53602055888,234784.69215637306,234288.5938692206,234144.65653342742,234165.17445083382,234231.11204537845,234561.00866419027,235113.48333066027,236154.74973349026,237101.7514558502,237859.23883887823,237948.94945695277,238000.02808344268,237689.6623610345,237383.64732721087,236615.64115750333,236320.03588405772,236350.41971070445,236934.97043755572,238207.7321039849,239988.39418669525,242087.00528653176,243332.6616350978,243541.2529132768,242812.25086813545,241924.33742008684,241865.69974705274,243202.38621862396,245544.78012774125,248401.53325474038,251283.99257930488,254271.67927172236,257835.8303392351,261642.06659302476,265136.871524129,267847.6582836085,270127.80713916064,271936.45968004916,272904.0010597584,272695.42673318175,272358.0643259201,272546.80528362707,273716.2517335415,276077.607487725,279863.88872996427,284724.2702682014,289342.6864006436,291913.3482464236,293101.2094965345,292623.19797547784,291326.3132813971,289119.40064889676,287255.4600701739,286340.61493377853,285915.821406168,285182.41296957334,284805.1145877763,285134.13525856234,286609.3412388921,288166.67094906874,289914.94057617156,291855.5430061105,294197.1438851647,296154.4786650059,297620.98321879987,298535.40586062375,298995.5172611962,299231.02488522144,300184.9957103075,302223.86198719725,304902.60399651265,306758.6475607157,307826.3898675905,308492.3776195734,309327.1781159506,310006.09845890437,310366.6708825655,310765.10326358676,311439.6651233377,312277.59915904247,313139.4203781726,313637.56652314245,313904.1222904126,313891.2532236079,313902.4441194443,314639.14366128086,315554.7147473739,316919.6459248001,318223.52903821954,319733.34825397097,321332.15435732127,322767.23169648356,324459.1807959141,326038.5373431856
1090,2,Harris County,county,TX,TX,"Houston-The Woodlands-Sugar Land, TX",48,201,112635.81162741476,112606.89389253431,112441.44721900066,112373.41353167973,112346.79656729393,112538.77197929577,112755.4161981038,113068.38650315406,113475.87067917014,113818.78510190897,114376.51118592687,114970.31074254731,115258.42146123505,115223.33098474225,114771.71358947131,114511.01003028195,114439.19393389348,114567.31871018691,114748.4684053916,114723.4105261984,114827.04052519338,115041.74518534903,115343.0707987536,115576.69384851765,115687.38378121734,115803.30803314724,116161.80239689541,116728.25776102889,117328.03958860645,117826.2014858792,118327.51358645964,118923.7167438136,119490.48137231045,119921.07338973433,120258.35481992911,120500.12866760761,120743.96192602771,120883.81185142726,121126.47622663726,121366.2405650221,121641.59201234284,121850.73425305623,122056.61426221968,122311.30985544932,122493.06454767381,122694.68094452174,122861.59981673241,123112.60934576685,123442.70342239713,124252.71563684742,125766.49472818304,127178.74550770021,128569.22815066756,129103.11898077697,129948.2175654358,130498.77697046143,131271.02874981685,131914.44375258475,132555.11491607674,133302.35708608603,133987.87831911666,134630.60799659774,135094.84949556383,135482.68771834267,135632.0040489499,135770.27578636652,135781.4254987133,135716.54586852246,135559.4189449062,135358.8759213773,135442.66774661292,135500.6105684165,135593.749936663,135427.48670856527,135408.28068086042,135521.9456069844,136029.8179981153,136528.9980023432,137090.3468836286,137585.01355960922,138204.98415198145,138955.0138827742,139610.10015745627,140249.14300043977,140543.46787797209,140476.81716016427,140153.3231670613,140179.2597008899,140560.211076081,141194.99414866004,141599.51122457566,142041.7861003415,142404.77277379707,142756.75772526584,143010.28535343212,143229.7565996948,142905.9861177584,142320.92520402485,141678.10126690252,141427.25327531016,141142.0860737081,140786.0822992475,140472.80090807265,140032.8557199505,139381.1467976746,138675.76381060088,137795.3568235394,136835.8455529457,135869.86475794975,135523.06419740093,135454.79676774226,135615.77610195806,135847.81193135248,136287.11718242127,136827.9205866881,137085.89451129016,137040.1429453072,136648.60939853932,136514.94211741773,136580.99606708356,136536.43021754813,136451.13670917286,136547.446386402,136955.01885497544,137313.40727330398,137250.31239998157,136578.1994059291,135326.97837606506,134157.6083400303,133254.24635382203,132759.2786658722,132327.63056572413,131830.9484270359,131251.82835624597,130418.5654907166,129675.2283717658,129086.91558800434,128736.44038057665,128630.01554103916,128662.15871693105,128601.8470333332,128421.43367099075,127651.70683850501,126965.2757175942,126600.35960215742,126762.15228242944,126913.57175911086,126899.12525556485,126852.34258812334,127062.43703495104,127428.25479057171,127867.75785981769,128184.62585264184,128400.22298265062,128609.40869571584,128748.43683184311,128991.82896389249,129412.28160428199,130227.29334694166,131178.4996615758,132388.6405725524,133799.3318301,135363.10642366097,136932.30656376344,138252.04251716842,139663.24865952882,140993.63001968374,142378.2199369777,143680.0803196207,145077.46339895864,146576.4263567497,148030.5101918316,149473.74271527582,150816.0600180265,152319.3959981663,153811.0395180506,155191.3206522982,156336.2042799866,157680.0721849325,159207.41762319466,161013.68762663356,162692.17609252056,164330.85766947735,165719.7085636311,166949.4444943439,168150.7628153962,169341.09501055983,170581.35027200883,171614.44479959886,172583.46683278665,173465.1449904408,174473.8893778194,175616.62932340874,176777.86507508272,177587.1176958177,178319.95137139005,178948.00331685235,179704.17456134156,180187.2271804431,180632.23871926355,181212.59678157352,181986.09421953477,182914.0987235177,183760.61764891646,184442.653951859,184882.5237880452,185471.91638469885,186236.00752030473,186946.06166447396,187570.2518594327,187956.71374940345,188432.21598479748,188859.73318189592,189530.72318929198,190300.18734454014,191108.75328484716,191860.74922945083,192498.30196620853,193306.17484679646,194137.75025327562,195117.44616990068,196001.01967978757,196991.23786719868,197857.14316842353,198729.69058779054,199507.35343712204,200365.0312363323,201279.1979785699,202231.89130339512,203210.75351367868,204096.69912045207,204730.69858143278,205166.4814757373,205481.32424859356,205765.5974236161,206105.87160998,206543.61232035948,207201.91617095642,208106.79136125723,209100.40746748005,210074.22269069482,210888.4227469822,211634.4120681469,212131.6383533096,212190.91965347625,212220.04473632897,212613.98046967946,213673.82625553812,215292.85851518996,217389.9007178381,220042.20351637094,222698.2634359031,225388.1462300558,228003.61999448118,230959.6798494344,234132.33786201393,237806.34439113457,241816.88644975494,245291.70976287988,247741.50336747488,249340.07446175432,251315.65673109665,254046.3633505403,257282.74419345043,261752.6940480657,267055.17893932154,273228.6304402715,278989.49694835447,284144.5523049196,288526.00330795115,291591.39059160656,293042.8334995483,293223.5496694592,292902.750654087,292457.2844558345,291406.5807657095,289794.80154182354,288142.6406816019,286952.8801552283,286365.19040457346,286388.6131543536,287068.5776438511,287877.7840663803,288715.8308632548,289062.99257967685,289108.57202685863,288850.34018941736,288550.70189819083,288665.008784557,289140.57198092766,290171.00338307815,291243.4401366732,291851.7621513671,291730.24779721996,291349.91455174284,291001.2845111764,290780.2370992925,290403.2302280283,289939.3928993947,289700.4628101171,289504.0341638527,289200.4794389605,288382.3141007479,287335.9149851673,286323.2312705727,285267.3572078524,284397.92351908126,283636.1259023692,283078.38330938615,282619.9782108709,282387.0182920148,282433.75141569163,282286.3263090967,281952.2544888055,281346.7292240216
2402,3,Maricopa County,county,AZ,AZ,"Phoenix-Mesa-Chandler, AZ",04,013,146374.97377157534,146673.52400180657,147068.0281735705,147879.0441004092,148773.10453490188,149530.77223403918,150285.35989212818,150989.04904688828,151781.42882029095,152516.89754077353,153257.82948190675,154002.5426973354,154716.55331556557,155410.75283904237,156097.93934041026,156796.56531962138,157499.29038289256,158180.18865017814,158812.67632030835,159413.80182226643,160013.42712388717,160668.6886270997,161389.80234304184,162064.32828468492,162619.435946394,163093.38405875795,163626.23986457265,164227.94811807058,164808.94180791135,165469.87930283402,166195.33614433464,167076.15526414625,167803.44084641302,168504.9379247277,169121.91135569895,169839.27837146292,170521.96610104755,171246.30779904724,171881.43901955814,172591.4808910459,173303.35733210572,174087.85182169417,174873.97703089952,175721.05630708393,176726.76436046205,177759.43098020577,178696.23218065858,179482.9841274022,180155.53183334888,180985.9616029995,182037.0326849325,183337.4248639512,184939.5395068054,186676.6331176248,,191951.99786118147,194742.9524846303,197583.83360826914,200429.52492346088,204078.20678497365,208112.5989585556,213265.94668150283,218562.06275024303,224677.49619911332,231445.9944935327,240283.31491037292,250384.2716735873,260468.03852792972,270999.0849290116,280302.5879968666,289189.93589702895,294811.39839718555,297491.64315104857,301225.12045726506,305847.71553415566,311294.62715821894,314180.2996341412,315535.48585977696,315066.6933538011,312933.90702469874,309601.78550715663,307406.1327420822,304882.31965885794,302559.58029762266,299912.6935456391,298074.71686276444,296966.4606295029,296658.43625026644,296530.6098275739,295654.3456834401,293872.7419241391,291306.72099549294,288367.84209477814,285352.34378575365,281264.10218584305,276805.79310858605,272044.5428374093,266373.04143347434,260416.65751858125,253348.91197126624,247917.12468642357,242807.31638589068,237570.38349432338,230888.96004853363,224035.01402317212,218308.00003404613,211364.10508711016,203966.7738026279,196834.4542166424,192448.29065505473,188860.50792176925,185424.5262319327,181386.0756608893,177940.8912695377,175196.44975988474,173015.75379062557,171102.68437207316,168442.79251064587,167399.4936406437,167130.46805710442,167491.88501793728,166662.74848876163,165357.85328477682,164779.71385341758,164160.3015967597,163585.58187160842,161339.44834339494,159120.24317649318,156181.55027404288,154171.18696973563,152193.17212195243,150376.91993387745,148115.847042979,146100.0628189346,144820.7180376735,143371.13266793123,141888.78751930103,140157.7682828807,139383.54572411385,139143.68989877272,139208.91512289582,139365.7176674575,139413.07515891423,140335.19467889285,141183.7254474707,142409.4675539562,143369.65103090202,145194.95113362637,147814.14332109285,150959.3884113255,154470.35589502452,158089.55056187406,161995.56921162026,165583.55379011141,168753.40395844888,171300.2954088169,173776.19562496126,176247.03282594614,178984.44697347164,182071.14069626344,185522.76310149036,189079.66269882015,192521.36155908683,195830.98087119343,198978.86567042777,201805.37685053516,203928.06938303282,205415.37142746986,207168.36424163007,209103.44444783113,211047.8408166638,212208.208663092,212864.91901987334,213139.89251231452,213299.04947251978,213562.32242010356,213948.21899862145,214179.7043713487,214545.29263204616,214928.9707116105,215565.61564910135,216326.8095218015,217402.83568769658,218707.20097439326,220302.61149661426,221964.3406524531,223802.02034447974,225773.01887536191,227975.11562064607,230228.36461355907,232469.0955644188,234549.7378499352,236864.46030983914,238860.03310206137,240246.93683145315,241071.36436616816,241887.33355351133,242931.68337751707,244030.13415442186,245034.44501334577,246314.1165072739,247572.11383222076,248797.43759932113,249962.94643274692,251109.79178565578,252456.95282539158,253935.9724442653,255503.01536682635,256971.815783963,258417.92189277857,259811.68164282592,261267.01166121723,262770.4803131916,264340.24703635904,265632.7479342001,266933.10692642647,268589.6185455883,270594.2846007271,272565.4171934169,274135.1916204715,275833.309719604,277594.84735181875,279739.7324077459,281710.852577006,283611.3868670675,285131.37024821504,286472.05557753594,287603.12410287204,288923.11330267973,290471.9535834236,291910.4794138533,293081.2261373194,293926.16260468884,294839.5942310793,295687.55671263725,296853.42901962996,298368.17324954487,300278.81640406,302540.3889726815,304870.0020836033,307816.2969638266,311186.1503731707,315103.7390383494,318628.0643763338,321032.42988370656,322560.17729970947,324172.5046692088,327039.84125989914,331673.1055690814,337227.5922422231,343288.96064602706,349169.17490190937,355009.6755464039,361233.61672383995,368668.29386861745,377371.6520916388,387789.5995562964,399179.86806560727,410420.9842569474,420285.073460601,428552.36602030677,435952.33589860797,442997.1002306479,449593.83300278476,456717.07392218895,464930.5949681423,475144.3836610264,486414.61456096714,497510.6619854702,506549.3817086536,510912.1657171783,509388.3038992169,502804.60629754775,494687.8432668305,486021.86018861056,477538.3540331561,469397.88079985854,463206.6395822037,459866.69693212927,458820.23664272885,459600.6094940424,461585.43073688843,464377.9604891783,467402.89079473534,469956.1555744167,472188.86871659587,474012.6233313908,474992.62238348793,475363.98316593474,475913.6372671014,477396.37101996253,479207.2774400694,480638.20934265404,480810.26522052876,480193.343348299,479054.60329018504,478089.15273913014,477344.52951304987,476665.6648103201,476075.7319290433,475121.4128297631,473616.51868708123,471425.2020465618,469396.32349856483,467339.9555440164,465437.4023812442,463393.14657866256,461719.0513123034,460635.2791289866,460202.2162751518,460426.6438237244,461212.94192580244,462067.91056286806,462742.75880854187,462588.8675199758
